sent_id	index	Inflection/Surface form	Stem / Root	Category	Gender	Number	Person	Case	Vib	TAM	Voice	head_inflection	head_stem	karka Relation
6204	5	से	से	psp	-	-	-	-	-	-	-	बाद	बाद	lwg__psp
6204	6	पहली	पहला	num	f	sg	-	d	-	-	-	बार	बार	nmod__adj
6204	7	बार	बार	n	f	sg	3	d	0	0	-	कहा	कह	k7t
6204	8	भारती	भारती	n	f	sg	3	o	0_ने	0	-	कहा	कह	k1
6204	9	ने	ने	psp	-	-	-	-	-	-	-	भारती	भारती	lwg__psp
6204	10	बाबूलाल	बाबूलाल	n	m	sg	3	d	0	0	-	गौर	गौर	pof__cn
6204	11	गौर	गौर	n	m	sg	3	o	0_के_बारे_में	0	-	कुछ	कुछ	r6
6204	12	के	के	psp	-	-	-	-	-	-	-	गौर	गौर	lwg__psp
6204	13	बारे	बारे	psp	-	-	-	-	-	-	-	गौर	गौर	lwg__psp
6204	14	में	में	psp	-	-	-	-	-	-	-	गौर	गौर	lwg__psp
6204	15	कुछ	कुछ	pn	any	any	3	d	0	0	-	कहा	कह	k2
6204	16	कहा	कह	v	m	sg	3	-	या_है	yA	active	ROOT	ROOT	main
6204	17	है	है	v	any	sg	3	-	है	hE	-	कहा	कह	lwg__vaux
6204	18	।	।	punc	-	-	-	-	-	-	-	कहा	कह	rsym
6205	1	भारती	भारती	n	f	sg	3	o	0_के_अनुसार	0	-	बनाया	बना	k7a
6205	2	के	के	psp	-	-	-	-	-	-	-	भारती	भारती	lwg__psp
6205	3	अनुसार	अनुसार	psp	-	-	-	-	-	-	-	भारती	भारती	lwg__psp
6205	4	जिस	जो	pn	any	sg	3	o	-	-	-	गौर	गौर	nmod__adj
6205	5	बाबूलाल	बाबूलाल	n	m	sg	3	d	0	0	-	गौर	गौर	pof__cn
6205	6	गौर	गौर	n	m	sg	3	o	0_को	0	-	बनाया	बना	k2
6205	7	को	को	psp	-	-	-	-	-	-	-	गौर	गौर	lwg__psp
6205	8	उन्होंने	वह	pn	any	sg	3h	o	ने	ne	-	बनाया	बना	k1
6205	9	मुख्यमंत्री	मुख्यमंत्री	n	m	sg	3	d	0	0	-	बनाया	बना	k2s
6205	10	बनाया	बना	v	m	sg	any	-	या	yA	active	वह	वह	nmod__relc
6205	11	,	COMMA	punc	-	-	-	-	-	-	-	बनाया	बना	rsym
6205	12	उनके	वह	pn	m	sg	3h	o	का	kA	-	निलंबन	निलंबन	r6
6205	13	निलंबन	निलंबन	n	m	sg	3	o	0_का	0	-	घोषणा	घोषणा	r6-k1
6205	14	की	का	psp	f	sg	-	d	-	-	-	निलंबन	निलंबन	lwg__psp
6205	15	घोषणा	घोषणा	n	f	sg	3	d	0	0	-	सुनते	सुन	pof
6205	16	सुनते	सुन	v	m	sg	any	-	ता	wA	-	बदल	बदल	vmod
6205	17	ही	ही	avy	-	-	-	-	-	-	-	सुनते	सुन	lwg__rp
6205	18	वह	वह	pn	any	sg	3	d	0	0	-	बदल	बदल	k1
6205	19	गया	जा	v	m	sg	any	-	या१	yA1	-	बदल	बदल	lwg__vaux
6205	20	,	COMMA	punc	-	-	-	-	-	-	-	बदल	बदल	rsym
6205	21	टीवी	टीवी	n	m	sg	3	d	0	0	-	कैमरे	कैमरा	pof__cn
6205	22	कैमरे	कैमरा	n	m	sg	3	o	0_के_सामने	0	-	देने	दे	k7
6205	23	के	के	psp	-	-	-	-	-	-	-	कैमरे	कैमरा	lwg__psp
6205	24	सामने	सामने	nst	m	sg	3	d	-	-	-	कैमरे	कैमरा	lwg__psp
6205	25	उन्हें	वह	pn	any	sg	3h	o	को	ko	-	देने	दे	k4
6205	26	गालियां	गाली	n	f	pl	3	d	0	0	-	देने	दे	k2
6205	27	लगा	लग	v	m	sg	any	-	या	yA	-	देने	दे	lwg__vaux
6206	1	साध्वी	साध्वी	n	f	sg	3	o	0_का	0	-	बयान	बयान	r6
6206	2	के	का	psp	m	sg	-	o	-	-	-	साध्वी	साध्वी	lwg__psp
6206	3	इस	यह	pn	any	sg	3	o	-	-	-	बयान	बयान	nmod__adj
6206	4	बयान	बयान	n	m	sg	3	o	0_से	0	-	बढ़	बढ़	rh
6206	5	से	से	psp	-	-	-	-	-	-	-	बयान	बयान	lwg__psp
6206	6	पार्टी	पार्टी	n	f	sg	3	o	0_में	0	-	बढ़	बढ़	k7
6206	7	में	में	psp	-	-	-	-	-	-	-	पार्टी	पार्टी	lwg__psp
6206	8	हलचल	हलचल	n	f	sg	3	d	0	0	-	बढ़	बढ़	k1
6206	9	बढ़	बढ़	v	f	sg	3	-	0_जा+या१_है	0	active	ROOT	ROOT	main
6206	10	गई	जा	v	f	sg	any	-	या१	yA1	-	बढ़	बढ़	lwg__vaux
6206	11	है	है	v	any	sg	3	-	है	hE	-	गई	जा	lwg__vaux_cont
6206	12	।	।	punc	-	-	-	-	-	-	-	बढ़	बढ़	rsym
6207	1	इससे	यह	pn	any	sg	3	o	से	se	-	हुई	हो	rh
6207	2	उनकी	वह	pn	f	sg	3h	o	का	kA	-	वापसी	वापसी	r6
6207	3	घर	घर	n	m	sg	3	d	0	0	-	वापसी	वापसी	pof__cn
6207	4	वापसी	वापसी	n	f	sg	3	d	0	0	-	हुई	हो	k1
6207	5	भी	भी	avy	-	-	-	-	-	-	-	वापसी	वापसी	lwg__rp
6207	6	प्रभावित	प्रभावित	adj	any	any	-	-	-	-	-	हुई	हो	pof
6207	7	हुई	हो	v	f	sg	3	-	या_है	yA	active	ROOT	ROOT	main
6207	8	है	है	v	any	sg	3	-	है	hE	-	हुई	हो	lwg__vaux
6207	9	।	।	punc	-	-	-	-	-	-	-	हुई	हो	rsym
6208	1	उल्लेखनीय	उल्लेखनीय	adj	any	any	-	-	-	-	-	है	है	k1s
6208	2	है	है	v	any	sg	3	-	है	hE	active	ROOT	ROOT	main
6208	3	हुबली	हुबली	n	m	sg	3	d	0	0	-	मामले	मामला	nmod__adj
6208	4	मामले	मामला	n	m	sg	3	o	0_में	0	-	होने	हो	k7
6208	5	में	में	psp	-	-	-	-	-	-	-	मामले	मामला	lwg__psp
6208	6	गिरफ्तारी	गिरफ्तारी	n	f	sg	3	o	0_का	0	-	वारंट	वारंट	r6
6208	7	का	का	psp	m	sg	-	d	-	-	-	गिरफ्तारी	गिरफ्तारी	lwg__psp
6208	8	वारंट	वारंट	n	m	sg	3	d	0	0	-	होने	हो	k1
6208	9	जारी	जारी	adj	any	any	-	-	-	-	-	होने	हो	pof
6208	10	होने	हो	v	any	any	any	o	ना_पर	nA	-	देना	दे	k7
6208	11	पर	पर	psp	-	-	-	-	-	-	-	होने	हो	lwg__psp
6208	12	उमा	उमा	n	f	sg	3	d	0	0	-	भारती	भारती	pof__cn
6208	13	भारती	भारती	n	f	sg	3	o	0_को	0	-	देना	दे	k4
6208	14	को	को	psp	-	-	-	-	-	-	-	भारती	भारती	lwg__psp
6208	15	मुख्यमंत्री	मुख्यमंत्री	n	m	sg	3	d	0	0	-	पद	पद	nmod__adj
6208	16	पद	पद	n	m	sg	3	o	0_से	0	-	देना	दे	k5
6208	17	से	से	psp	-	-	-	-	-	-	-	पद	पद	lwg__psp
6208	18	इस्तीफा	इस्तीफा	n	m	sg	3	d	0	0	-	देना	दे	pof
6208	19	देना	दे	v	m	sg	any	-	ना_पड़+या_था	nA	active	और	और	ccof
6208	20	पड़ा	पड़	v	m	sg	any	-	या	yA	-	देना	दे	lwg__vaux
6208	21	था	था	v	m	sg	any	-	था	WA	-	पड़ा	पड़	lwg__vaux_cont
6208	22	और	और	avy	-	-	-	-	-	-	-	कि	कि	ccof
6208	23	जब	जब	pn	-	-	-	d	-	-	-	कहा	कह	k7t
6208	24	पार्टी	पार्टी	n	f	sg	3	o	0_ने	0	-	कहा	कह	k1
6208	25	ने	ने	psp	-	-	-	-	-	-	-	पार्टी	पार्टी	lwg__psp
6208	26	मुख्यमंत्री	मुख्यमंत्री	n	m	sg	3	d	0	0	-	पद	पद	nmod__adj
6208	27	पद	पद	n	m	sg	3	o	0_के_लिए	0	-	कहा	कह	rt
6208	28	के	के	psp	-	-	-	-	-	-	-	पद	पद	lwg__psp
6208	29	लिए	लिए	psp	-	-	-	-	-	-	-	पद	पद	lwg__psp
6208	30	उन्हें	वह	pn	any	sg	3h	o	को	ko	-	कहा	कह	k4
6208	31	शिवराज	शिवराज	n	m	sg	3	d	0	0	-	चौहान	चौहान	pof__cn
6208	32	सिंह	सिंह	n	m	sg	3	d	0	0	-	चौहान	चौहान	pof__cn
6208	33	चौहान	चौहान	n	m	sg	3	d	0	0	-	और	और	ccof
6208	34	और	और	avy	-	-	-	-	-	-	-	चुनने	चुन	k5
6208	35	बाबूलाल	बाबूलाल	n	m	sg	3	d	0	0	-	गौर	गौर	pof__cn
6208	36	गौर	गौर	n	m	sg	3	o	0_में_से	0	-	और	और	ccof
6208	37	में	में	psp	-	-	-	-	-	-	-	गौर	गौर	lwg__psp
6208	38	से	से	psp	-	-	-	-	-	-	-	गौर	गौर	lwg__psp
6208	39	किसी	कोई	pn	any	sg	3	o	0	0	-	एक	एक	mod
6208	40	एक	एक	n	m	sg	3	o	0_को	0	-	चुनने	चुन	k2
6208	41	को	को	psp	-	-	-	-	-	-	-	एक	एक	lwg__psp
6208	42	चुनने	चुन	v	any	any	any	o	ना_के_लिए	nA	-	कहा	कह	rt
6208	43	के	के	psp	-	-	-	-	-	-	-	चुनने	चुन	lwg__psp
6208	44	लिए	लिए	psp	-	-	-	-	-	-	-	चुनने	चुन	lwg__psp
6208	45	कहा	कह	v	m	sg	any	-	या_था	yA	active	तो	तो	nmod__relc
6208	46	था	था	v	m	sg	any	-	था	WA	-	कहा	कह	lwg__vaux
6208	47	तो	तो	pn	-	-	-	-	-	-	-	लगा	लगा	k7t
6208	48	उन्होंने	वह	pn	any	sg	3h	o	ने	ne	-	लगा	लगा	k1
6208	49	गौर	गौर	n	m	sg	3	o	0_का	0	-	नाम	नाम	r6
6208	50	के	का	psp	m	sg	-	o	-	-	-	गौर	गौर	lwg__psp
6208	51	नाम	नाम	n	m	sg	3	o	0_पर	0	-	लगा	लगा	k7
6208	52	पर	पर	psp	-	-	-	-	-	-	-	नाम	नाम	lwg__psp
6208	53	मुहर	मुहर	n	f	sg	3	d	0	0	-	लगा	लगा	pof
6208	54	लगा	लगा	v	f	sg	any	-	0_दे+या_था	0	active	और	और	ccof
6208	55	दी	दे	v	f	sg	any	-	या	yA	-	लगा	लगा	lwg__vaux
6208	56	थी	था	v	f	sg	any	-	था	WA	-	दी	दे	lwg__vaux_cont
6208	57	।	।	punc	-	-	-	-	-	-	-	है	है	rsym
6209	1	विदेश	विदेश	n	m	sg	3	d	0	0	-	मंत्री	मंत्री	pof__cn
6209	2	मंत्री	मंत्री	n	m	sg	3	d	0	0	-	सिंह	सिंह	nmod__adj
6209	3	नटवर	नटवर	n	m	sg	3	d	0	0	-	सिंह	सिंह	pof__cn
6209	4	सिंह	सिंह	n	m	sg	3	o	0_का	0	-	यात्रा	यात्रा	r6
6209	5	की	का	psp	f	sg	-	o	-	-	-	सिंह	सिंह	lwg__psp
6209	6	१५	१५	n	any	sg	3	d	0	0	-	फरवरी	फरवरी	pof__cn
6209	7	फरवरी	फरवरी	n	f	sg	3	o	0_से	0	-	हो	हो	k7t
6209	8	से	से	psp	-	-	-	-	-	-	-	फरवरी	फरवरी	lwg__psp
6209	9	शुरू	शुरू	n	m	sg	3	d	0	0	-	हो	हो	pof
6209	10	हो	हो	v	any	sg	any	-	0_रह+या	0	-	यात्रा	यात्रा	nmod__k1inv
6209	11	रही	रह	v	f	sg	any	-	या	yA	-	हो	हो	lwg__vaux
6209	12	अफ़गानिस्तान	अफगानिस्तान	n	m	sg	3	o	0	0	-	व	व	ccof
6209	13	व	व	avy	-	-	-	-	-	-	-	यात्रा	यात्रा	r6
6209	14	पाकिस्तान	पाकिस्तान	n	m	sg	3	o	0_का	0	-	व	व	ccof
6209	15	की	का	psp	f	sg	-	o	-	-	-	पाकिस्तान	पाकिस्तान	lwg__psp
6209	16	तीन	तीन	num	any	any	-	any	-	-	-	यात्रा	यात्रा	nmod__adj
6209	17	दिवसीय	दिवसीय	adj	any	any	-	o	-	-	-	यात्रा	यात्रा	nmod__adj
6209	18	यात्रा	यात्रा	n	f	sg	3	o	0_के_दौरान	0	-	होगी	हो	k7t
6209	19	के	के	psp	-	-	-	-	-	-	-	यात्रा	यात्रा	lwg__psp
6209	20	दौरान	दौरान	nst	m	sg	3	d	-	-	-	यात्रा	यात्रा	lwg__psp
6209	21	जहां	जहाँ	adv	-	-	-	-	-	-	-	होगी	हो	sent-adv
6209	22	काबुल	काबुल	n	m	sg	3	o	0_में	0	-	होगी	हो	k7p
6209	23	में	में	psp	-	-	-	-	-	-	-	काबुल	काबुल	lwg__psp
6209	24	व्यापार	व्यापार	n	m	sg	3	d	0	0	-	बढ़ाने	बढ़ा	k2
6209	25	बढ़ाने	बढ़ा	v	any	any	any	o	ना_पर	nA	-	होगी	हो	k7
6209	26	पर	पर	psp	-	-	-	-	-	-	-	बढ़ाने	बढ़ा	lwg__psp
6209	27	चर्चा	चर्चा	n	f	sg	3	d	0	0	-	होगी	हो	k1
6209	28	होगी	हो	v	f	sg	3	-	गा	gA	active	वहीं	वहाँ	nmod__relc
6209	29	वहीं	वहाँ	adv	-	-	-	-	-	-	-	की	कर	sent-adv
6209	30	इस्लामाबाद	इस्लामाबाद	n	m	sg	3	o	0_में	0	-	चल	चल	k7p
6209	31	में	में	psp	-	-	-	-	-	-	-	इस्लामाबाद	इस्लामाबाद	lwg__psp
6209	32	दोनों	दो	num	any	pl	-	any	-	-	-	देशों	देश	nmod__adj
6209	33	देशों	देश	n	m	pl	3	o	0_के_बीच	0	-	चल	चल	k7
6209	34	के	के	psp	-	-	-	-	-	-	-	देशों	देश	lwg__psp
6209	35	बीच	बीच	nst	m	sg	3	d	-	-	-	देशों	देश	lwg__psp
6209	36	चल	चल	v	any	sg	any	-	0_रह+या	0	-	प्रक्रिया	प्रक्रिया	nmod__k1inv
6209	37	रही	रह	v	f	sg	any	-	या	yA	-	चल	चल	lwg__vaux
6209	38	शांति	शान्ति	n	f	sg	3	d	0	0	-	प्रक्रिया	प्रक्रिया	pof__cn
6209	39	प्रक्रिया	प्रक्रिया	n	f	sg	3	o	0_में	0	-	की	कर	k7
6209	40	में	में	psp	-	-	-	-	-	-	-	प्रक्रिया	प्रक्रिया	lwg__psp
6209	41	प्रगति	प्रगति	n	f	sg	3	o	0_का	0	-	समीक्षा	समीक्षा	r6-k2
6209	42	की	का	psp	f	sg	-	d	-	-	-	प्रगति	प्रगति	lwg__psp
6209	43	समीक्षा	समीक्षा	n	f	sg	3	d	0	0	-	की	कर	pof
6209	44	की	कर	v	f	sg	3	-	या_जा+गा	yA	active	ROOT	ROOT	main
6209	45	जाएगी	जा	v	f	sg	3	-	गा	gA	-	की	कर	lwg__vaux
6209	46	।	।	punc	-	-	-	-	-	-	-	की	कर	rsym
6210	1	द्विपक्षीय	द्विपक्षीय	adj	any	any	-	o	-	-	-	बातचीत	बातचीत	nmod__adj
6210	2	बातचीत	बातचीत	n	f	sg	3	o	0_के_लिए	0	-	होगी	हो	rt
6210	3	के	के	psp	-	-	-	-	-	-	-	बातचीत	बातचीत	lwg__psp
6210	4	लिए	लिए	psp	-	-	-	-	-	-	-	बातचीत	बातचीत	lwg__psp
6210	5	किसी	कोई	pn	any	sg	3	o	0	0	-	मंत्री	मंत्री	mod
6210	6	भारतीय	भारतीय	adj	any	any	-	o	-	-	-	मंत्री	मंत्री	nmod__adj
6210	7	विदेश	विदेश	n	m	sg	3	d	0	0	-	मंत्री	मंत्री	pof__cn
6210	8	मंत्री	मंत्री	n	m	sg	3	o	0_का	0	-	यात्रा	यात्रा	r6
6210	9	की	का	psp	f	sg	-	d	-	-	-	मंत्री	मंत्री	lwg__psp
6210	10	१७	१७	num	any	any	-	any	-	-	-	साल	साल	nmod__adj
6210	11	साल	साल	n	m	sg	3	o	0_में	0	-	होगी	हो	k7t
6210	12	में	में	psp	-	-	-	-	-	-	-	साल	साल	lwg__psp
6210	13	यह	यह	pn	any	sg	3	d	0	0	-	यात्रा	यात्रा	fragof
6210	14	पहली	पहला	num	f	sg	-	d	-	-	-	पाकिस्तान	पाकिस्तान	nmod__adj
6210	15	पाकिस्तान	पाकिस्तान	n	m	sg	3	d	0	0	-	यात्रा	यात्रा	nmod__adj
6210	16	यात्रा	यात्रा	n	f	sg	3	d	0	0	-	होगी	हो	k1
6210	17	होगी	हो	v	f	sg	3	-	गा	gA	active	ROOT	ROOT	main
6210	18	।	।	punc	-	-	-	-	-	-	-	होगी	हो	rsym
6211	1	अपनी	अपना	pn	f	any	any	o	0	0	-	यात्रा	यात्रा	r6
6211	2	यात्रा	यात्रा	n	f	sg	3	o	0_के_बारे_में	0	-	जताई	जता	k7
6211	3	के	के	psp	-	-	-	-	-	-	-	यात्रा	यात्रा	lwg__psp
6211	4	बारे	बारे	psp	-	-	-	-	-	-	-	यात्रा	यात्रा	lwg__psp
6211	5	में	में	psp	-	-	-	-	-	-	-	यात्रा	यात्रा	lwg__psp
6211	6	विदेश	विदेश	n	m	sg	3	d	0	0	-	मंत्री	मंत्री	pof__cn
6211	7	मंत्री	मंत्री	n	m	sg	3	d	0	0	-	सिंह	सिंह	nmod__adj
6211	8	नटवर	नटवर	n	m	sg	3	d	0	0	-	सिंह	सिंह	pof__cn
6211	9	सिंह	सिंह	n	m	sg	3	o	0_ने	0	-	जताई	जता	k1
6211	10	ने	ने	psp	-	-	-	-	-	-	-	सिंह	सिंह	lwg__psp
6211	11	सकारात्मक	सकारात्मक	adj	any	any	-	o	-	-	-	परिणाम	परिणाम	nmod__adj
6211	12	परिणाम	परिणाम	n	m	sg	3	o	0_का	0	-	उम्मीद	उम्मीद	r6
6211	13	की	का	psp	f	sg	-	d	-	-	-	परिणाम	परिणाम	lwg__psp
6211	14	उम्मीद	उम्मीद	n	f	sg	3	d	0	0	-	जताई	जता	k2
6211	15	जताई	जता	v	f	sg	3	-	या_है	yA	active	ROOT	ROOT	main
6211	16	है	है	v	any	sg	3	-	है	hE	-	जताई	जता	lwg__vaux
6211	17	।	।	punc	-	-	-	-	-	-	-	जताई	जता	rsym
6212	1	इससे	यह	pn	any	sg	3	o	0_पहले	se	-	की	कर	k7t
6212	2	पहले	पहले	nst	m	sg	3	d	-	-	-	इससे	यह	lwg__psp
6212	3	१९८८	१९८८	n	any	sg	3	o	0_में	0	-	की	कर	k7t
6212	4	में	में	psp	-	-	-	-	-	-	-	१९८८	१९८८	lwg__psp
6212	5	तत्कालीन	तत्कालीन	adj	any	any	-	o	-	-	-	मंत्री	मंत्री	nmod__adj
6212	6	विदेश	विदेश	n	m	sg	3	d	0	0	-	मंत्री	मंत्री	pof__cn
6212	7	मंत्री	मंत्री	n	m	sg	3	d	0	0	-	राव	राव	nmod__adj
6212	8	नरसिंह	नरसिंह	n	m	sg	3	d	0	0	-	राव	राव	pof__cn
6212	9	राव	राव	n	any	sg	3	o	0_ने	0	-	की	कर	k1
6212	10	ने	ने	psp	-	-	-	-	-	-	-	राव	राव	lwg__psp
6212	11	पाकिस्तान	पाकिस्तान	n	m	sg	3	o	0_का	0	-	यात्रा	यात्रा	r6-k2
6212	12	की	का	psp	f	sg	-	d	-	-	-	पाकिस्तान	पाकिस्तान	lwg__psp
6212	13	यात्रा	यात्रा	n	f	sg	3	d	0	0	-	की	कर	pof
6212	14	की	कर	v	f	sg	any	-	या_था	yA	active	ROOT	ROOT	main
6212	15	थी	था	v	f	sg	any	-	था	WA	-	की	कर	lwg__vaux
6212	16	।	।	punc	-	-	-	-	-	-	-	की	कर	rsym
6213	1	उस	वह	pn	any	sg	3	o	-	-	-	समय	समय	nmod__adj
6213	2	समय	समय	n	m	sg	3	d	0	0	-	थे	था	k7t
6213	3	राजीव	राजीव	n	m	sg	3	d	0	0	-	गांधी	गांधी	pof__cn
6213	4	गांधी	गांधी	n	any	sg	3	d	0	0	-	थे	था	k1
6213	5	प्रधानमंत्री	प्रधानमंत्री	n	m	sg	3	d	0	0	-	थे	था	k1s
6213	6	थे	था	v	m	sg	3h	-	था	WA	active	ROOT	ROOT	main
6213	7	।	।	punc	-	-	-	-	-	-	-	थे	था	rsym
6214	1	नटवर	नटवर	n	m	sg	3	d	0	0	-	सिंह	सिंह	pof__cn
6214	2	सिंह	सिंह	n	m	sg	3	d	0	0	-	जाएंगे	जा	k1
6214	3	अपनी	अपना	pn	f	any	any	o	0	0	-	यात्रा	यात्रा	r6
6214	4	यात्रा	यात्रा	n	f	sg	3	o	0_के	0	-	चरण	चरण	r6
6214	5	के	के	psp	-	-	-	-	-	-	-	यात्रा	यात्रा	lwg__psp
6214	6	पहले	पहला	num	m	sg	-	o	-	-	-	चरण	चरण	nmod__adj
6214	7	चरण	चरण	n	m	sg	3	o	0_में	0	-	जाएंगे	जा	k7
6214	8	में	में	psp	-	-	-	-	-	-	-	चरण	चरण	lwg__psp
6214	9	मंगलवार	मंगलवार	n	m	sg	3	o	0_को	0	-	जाएंगे	जा	k7t
6214	10	को	को	psp	-	-	-	-	-	-	-	मंगलवार	मंगलवार	lwg__psp
6214	11	अफ़गानिस्तान	अफगानिस्तान	n	m	sg	3	o	0_का	0	-	यात्रा	यात्रा	r6
6214	12	की	का	psp	f	sg	-	o	-	-	-	अफ़गानिस्तान	अफगानिस्तान	lwg__psp
6214	13	संक्षिप्त	संक्षिप्त	adj	any	any	-	o	-	-	-	यात्रा	यात्रा	nmod__adj
6214	14	यात्रा	यात्रा	n	f	sg	3	o	0_पर	0	-	जाएंगे	जा	k7
6214	15	पर	पर	psp	-	-	-	-	-	-	-	यात्रा	यात्रा	lwg__psp
6214	16	काबुल	काबुल	n	m	sg	3	d	0	0	-	जाएंगे	जा	k2p
6214	17	जाएंगे	जा	v	m	sg	3h	-	गा	gA	active	ROOT	ROOT	main
6214	18	।	।	punc	-	-	-	-	-	-	-	जाएंगे	जा	rsym
6215	1	काबुल	काबुल	n	m	sg	3	o	0_में	0	-	करेंगे	कर	k7p
6215	2	में	में	psp	-	-	-	-	-	-	-	काबुल	काबुल	lwg__psp
6215	3	वह	वह	pn	any	sg	3	d	0	0	-	करेंगे	कर	k1
6215	4	राष्ट्रपति	राष्ट्रपति	n	m	sg	3	d	0	0	-	करजई	करजई	nmod__adj
6215	5	हामिद	हामिद	n	m	sg	3	d	0	0	-	करजई	करजई	pof__cn
6215	6	करजई	करजई	n	m	sg	3	o	0	0	-	व	व	ccof
6215	7	व	व	avy	-	-	-	-	-	-	-	करेंगे	कर	ras-k1
6215	8	विदेश	विदेश	n	m	sg	3	d	0	0	-	मंत्री	मंत्री	pof__cn
6215	9	मंत्री	मंत्री	n	m	sg	3	d	0	0	-	अब्दुल्ला	अब्दुल्ला	nmod__adj
6215	10	अब्दुल्ला	अब्दुल्ला	n	m	sg	3	o	0_के_साथ	0	-	व	व	ccof
6215	11	के	के	psp	-	-	-	-	-	-	-	अब्दुल्ला	अब्दुल्ला	lwg__psp
6215	12	साथ	साथ	nst	m	sg	3	d	-	-	-	अब्दुल्ला	अब्दुल्ला	lwg__psp
6215	13	बातचीत	बातचीत	n	f	sg	3	d	0	0	-	करेंगे	कर	pof
6215	14	करेंगे	कर	v	m	sg	3h	-	गा	gA	active	ROOT	ROOT	main
6215	15	।	।	punc	-	-	-	-	-	-	-	करेंगे	कर	rsym
6216	1	दोनों	दो	num	any	pl	-	any	-	-	-	देशों	देश	nmod__adj
6216	2	देशों	देश	n	m	pl	3	o	0_के_बीच	0	-	बढ़ाना	बढ़ा	k7
6216	3	के	के	psp	-	-	-	-	-	-	-	देशों	देश	lwg__psp
6216	4	बीच	बीच	nst	m	sg	3	d	-	-	-	देशों	देश	lwg__psp
6216	5	वार्ता	वार्ता	n	f	sg	3	o	0_का	0	-	मुद्दा	मुद्दा	r6
6216	6	का	का	psp	m	sg	-	d	-	-	-	वार्ता	वार्ता	lwg__psp
6216	7	मुद्दा	मुद्दा	n	m	sg	3	d	0	0	-	बढ़ाना	बढ़ा	k1
6216	8	आपसी	आपसी	adj	any	any	-	d	-	-	-	व्यापार	व्यापार	nmod__adj
6216	9	व्यापार	व्यापार	n	m	sg	3	d	0	0	-	बढ़ाना	बढ़ा	k2
6216	10	बढ़ाना	बढ़ा	v	m	sg	3	-	ना_हो+गा	nA	active	ROOT	ROOT	main
6216	11	होगा	हो	v	m	sg	3	-	गा	gA	-	बढ़ाना	बढ़ा	lwg__vaux
6216	12	।	।	punc	-	-	-	-	-	-	-	बढ़ाना	बढ़ा	rsym
6217	1	बाद	बाद	nst	m	sg	3	o	0_में	-	-	हो	हो	k7t
6217	2	में	में	psp	-	-	-	-	-	-	-	बाद	बाद	lwg__psp
6217	3	वह	वह	pn	any	sg	3	d	0	0	-	हो	हो	k1
6217	4	उसी	वह	pn	m	sg	3	o	-	-	-	दिन	दिन	nmod__adj
6217	5	दिन	दिन	n	m	sg	3	d	0	0	-	हो	हो	k7t
6217	6	पाकिस्तान	पाकिस्तान	n	m	sg	3	o	0_के_लिए	0	-	हो	हो	rt
6217	7	के	के	psp	-	-	-	-	-	-	-	पाकिस्तान	पाकिस्तान	lwg__psp
6217	8	लिए	लिए	psp	-	-	-	-	-	-	-	पाकिस्तान	पाकिस्तान	lwg__psp
6217	9	रवाना	रवाना	adj	any	any	-	-	-	-	-	हो	हो	pof
6217	10	हो	हो	v	any	sg	3h	-	0_जा+गा	0	active	ROOT	ROOT	main
6217	11	जाएंगे	जा	v	m	sg	3h	-	गा	gA	-	हो	हो	lwg__vaux
6217	12	जहां	जहाँ	pn	-	-	-	d	-	-	-	करेंगे	कर	k7t
6217	13	वह	वह	pn	any	sg	3	d	0	0	-	करेंगे	कर	k1
6217	14	वहां	वहाँ	pn	-	-	-	o	0_का	-	-	मंत्री	मंत्री	r6
6217	15	के	का	psp	m	sg	-	o	-	-	-	वहां	वहाँ	lwg__psp
6217	16	विदेश	विदेश	n	m	sg	3	d	0	0	-	मंत्री	मंत्री	pof__cn
6217	17	मंत्री	मंत्री	n	m	sg	3	o	0	0	-	कसूरी	कसूरी	nmod
6217	18	खुर्शीद	खुर्शीद	n	m	sg	3	d	0	0	-	कसूरी	कसूरी	pof__cn
6217	19	महमूद	महमूद	n	m	sg	3	d	0	0	-	कसूरी	कसूरी	pof__cn
6217	20	कसूरी	कसूरी	n	any	sg	3	o	0_सहित	0	-	करेंगे	कर	vmod
6217	21	सहित	सहित	psp	-	-	-	-	-	-	-	कसूरी	कसूरी	lwg__psp
6217	22	अन्य	अन्य	adj	any	any	-	o	-	-	-	नेताओं	नेता	nmod__adj
6217	23	नेताओं	नेता	n	m	pl	3	o	0_के_साथ	0	-	करेंगे	कर	ras-k1
6217	24	के	के	psp	-	-	-	-	-	-	-	नेताओं	नेता	lwg__psp
6217	25	साथ	साथ	nst	m	sg	3	d	-	-	-	नेताओं	नेता	lwg__psp
6217	26	बातचीत	बातचीत	n	f	sg	3	d	0	0	-	करेंगे	कर	pof
6217	27	करेंगे	कर	v	m	sg	3h	-	गा	gA	active	दिन	दिन	nmod__relc
6217	28	।	।	punc	-	-	-	-	-	-	-	हो	हो	rsym
6218	1	बगलिहार	बगलिहार	n	m	sg	3	d	0	0	-	परियोजना	परियोजना	pof__cn
6218	2	परियोजना	परियोजना	n	f	sg	3	o	0_को	0	-	सुलझाने	सुलझा	k2
6218	3	को	को	psp	-	-	-	-	-	-	-	परियोजना	परियोजना	lwg__psp
6218	4	सुलझाने	सुलझा	v	any	any	any	o	ना_के_लिए	nA	-	जताई	जता	rt
6218	5	के	के	psp	-	-	-	-	-	-	-	सुलझाने	सुलझा	lwg__psp
