sent_id	index	Inflection/Surface form	Stem / Root	Category	Gender	Number	Person	Case	Vib	Tam	Voice	head_index	head_inflection	karaka Relation
2938	14	गया	जा	v	m	sg	any	-	या१	yA1	-	13.0	दिखाया	lwg__vaux
2938	15	है	है	v	any	sg	3	-	है	hE	-	14.0	गया	lwg__vaux_cont
2938	16	।	।	punc	-	-	-	-	-	-	-	13.0	दिखाया	rsym
2939	1	हालांकि	हालांकि	avy	-	-	-	-	-	-	-	0.0	ROOT	main
2939	2	,	COMMA	punc	-	-	-	-	-	-	-	1.0	हालांकि	rsym
2939	3	इसमें	यह	pn	any	sg	3	o	में	meM	-	12.0	रहे	k7
2939	4	वह	वह	pn	any	sg	3	d	0	0	-	12.0	रहे	k1
2939	5	इराक	इराक	n	m	sg	3	o	0_द्वारा	0	-	12.0	रहे	k3
2939	6	द्वारा	द्वारा	psp	-	-	-	-	-	-	-	5.0	इराक	lwg__psp
2939	7	किसी	कोई	pn	any	sg	3	o	0	0	-	9.0	हमले	mod
2939	8	ऐसे	ऐसा	pn	m	sg	any	o	-	-	-	9.0	हमले	nmod__adj
2939	9	हमले	हमला	n	m	sg	3	o	0_से	0	-	12.0	रहे	k2
2939	10	से	से	psp	-	-	-	-	-	-	-	9.0	हमले	lwg__psp
2939	11	इनकार	इनकार	n	m	sg	3	d	0	0	-	12.0	रहे	pof
2939	12	रहे	रह	v	m	sg	3h	-	या_है	yA	active	1.0	हालांकि	ccof
2939	13	हैं	है	v	any	sg	3h	-	है	hE	-	12.0	रहे	lwg__vaux
2939	14	।	।	punc	-	-	-	-	-	-	-	1.0	हालांकि	rsym
2940	1	एबीसी	एबीसी	n	m	sg	3	o	0_के_मुताबिक	0	-	34.0	दिखाया	k7a
2940	2	के	के	psp	-	-	-	-	-	-	-	1.0	एबीसी	lwg__psp
2940	3	मुताबिक	मुताबिक	psp	-	-	-	-	-	-	-	1.0	एबीसी	lwg__psp
2940	4	,	COMMA	punc	-	-	-	-	-	-	-	1.0	एबीसी	rsym
2940	5	टेप	टेप	n	m	sg	3	o	0_में	0	-	34.0	दिखाया	k7
2940	6	में	में	psp	-	-	-	-	-	-	-	5.0	टेप	lwg__psp
2940	7	संयुक्त	संयुक्त	n	m	sg	3	d	0	0	-	8.0	राष्ट्र	pof__cn
2940	8	राष्ट्र	राष्ट्र	n	m	sg	3	d	0	0	-	9.0	निरीक्षकों	nmod__adj
2940	9	निरीक्षकों	निरीक्षक	n	m	pl	3	o	0_का	0	-	11.0	हाथ	r6
2940	10	के	का	psp	m	sg	-	o	-	-	-	9.0	निरीक्षकों	lwg__psp
2940	11	हाथ	हाथ	n	m	sg	3	o	0_में	0	-	22.0	लगने	k7
2940	12	में	में	psp	-	-	-	-	-	-	-	11.0	हाथ	lwg__psp
2940	13	इराक	इराक	n	m	sg	3	o	0_का	0	-	17.0	कार्यक्रम	r6
2940	14	के	का	psp	m	sg	-	o	-	-	-	13.0	इराक	lwg__psp
2940	15	अवैध	अवैध	adj	any	any	-	o	-	-	-	17.0	कार्यक्रम	nmod__adj
2940	16	हथियार	हथियार	n	m	sg	3	d	0	0	-	17.0	कार्यक्रम	pof__cn
2940	17	कार्यक्रम	कार्यक्रम	n	m	sg	3	o	0_का	0	-	19.0	आंकड़ों	r6
2940	18	के	का	psp	m	pl	-	o	-	-	-	17.0	कार्यक्रम	lwg__psp
2940	19	आंकड़ों	आंकड़ा	n	m	pl	3	o	0_को	0	-	22.0	लगने	k2
2940	20	को	को	psp	-	-	-	-	-	-	-	19.0	आंकड़ों	lwg__psp
2940	21	नहीं	नहीं	avy	-	-	-	-	-	-	-	22.0	लगने	lwg__neg
2940	22	लगने	लग	v	any	any	any	o	ना_दे+ना_के_बारे_में	nA	-	34.0	दिखाया	k7
2940	23	देने	दे	v	any	any	any	o	ना	nA	-	22.0	लगने	lwg__vaux
2940	24	के	के	psp	-	-	-	-	-	-	-	22.0	लगने	lwg__psp
2940	25	बारे	बारे	psp	-	-	-	-	-	-	-	22.0	लगने	lwg__psp
2940	26	में	में	psp	-	-	-	-	-	-	-	22.0	लगने	lwg__psp
2940	27	सद्दाम	सद्दाम	n	m	sg	3	o	0_का	0	-	29.0	परिवार	r6
2940	28	के	का	psp	m	sg	-	o	-	-	-	27.0	सद्दाम	lwg__psp
2940	29	परिवार	परिवार	n	m	sg	3	o	0_को	0	-	32.0	करते	k2
2940	30	को	को	psp	-	-	-	-	-	-	-	29.0	परिवार	lwg__psp
2940	31	बात	बात	n	f	sg	3	d	0	0	-	32.0	करते	pof
2940	32	करते	कर	v	m	sg	any	-	ता_हो+या	wA	-	34.0	दिखाया	vmod
2940	33	हुए	हो	v	m	sg	any	-	या	yA	-	32.0	करते	lwg__vaux
2940	34	दिखाया	दिखा	v	m	sg	3	-	या_जा+या१_है	yA	passive	0.0	ROOT	main
2940	35	गया	जा	v	m	sg	any	-	या१	yA1	-	34.0	दिखाया	lwg__vaux
2940	36	है	है	v	any	sg	3	-	है	hE	-	35.0	गया	lwg__vaux_cont
2940	37	।	।	punc	-	-	-	-	-	-	-	34.0	दिखाया	rsym
2941	1	एबीसी	एबीसी	n	m	sg	3	o	0_ने	0	-	3.0	कहा	k1
2941	2	ने	ने	psp	-	-	-	-	-	-	-	1.0	एबीसी	lwg__psp
2941	3	कहा	कह	v	m	sg	3	-	या_है	yA	active	0.0	ROOT	main
2941	4	है	है	v	any	sg	3	-	है	hE	-	3.0	कहा	lwg__vaux
2941	5	कि	कि	avy	-	-	-	-	-	-	-	3.0	कहा	k2
2941	6	वह	वह	pn	any	sg	3	d	0	0	-	12.0	दिखाएगा	k1
2941	7	बाद	बाद	nst	m	sg	3	o	0_में	-	-	12.0	दिखाएगा	k7t
2941	8	में	में	psp	-	-	-	-	-	-	-	7.0	बाद	lwg__psp
2941	9	इन	यह	pn	any	pl	3	o	-	-	-	10.0	टेपों	nmod__adj
2941	10	टेपों	टेप	n	m	pl	3	o	0_को	0	-	12.0	दिखाएगा	k2
2941	11	को	को	psp	-	-	-	-	-	-	-	10.0	टेपों	lwg__psp
2941	12	दिखाएगा	दिखा	v	m	sg	3	-	गा	gA	active	5.0	कि	ccof
2941	13	।	।	punc	-	-	-	-	-	-	-	3.0	कहा	rsym
2942	1	टेपों	टेप	n	m	pl	3	o	0_में	0	-	6.0	कहते	k7
2942	2	में	में	psp	-	-	-	-	-	-	-	1.0	टेपों	lwg__psp
2942	3	सद्दाम	सद्दाम	n	m	sg	3	o	0_को	0	-	6.0	कहते	k4
2942	4	को	को	psp	-	-	-	-	-	-	-	3.0	सद्दाम	lwg__psp
2942	5	यह	यह	pn	any	sg	3	d	0	0	-	6.0	कहते	k2
2942	6	कहते	कह	v	m	sg	any	-	ता_हो+या	wA	-	8.0	सुना	vmod
2942	7	हुआ	हो	v	m	sg	any	-	या	yA	-	6.0	कहते	lwg__vaux
2942	8	सुना	सुन	v	m	sg	3	-	या_जा_सक+ता_है	yA	active	0.0	ROOT	main
2942	9	जा	जा	v	any	any	any	-	0	0	-	8.0	सुना	lwg__vaux
2942	10	सकता	सक	v	m	sg	any	-	ता	wA	-	9.0	जा	lwg__vaux_cont
2942	11	है	है	v	any	sg	3	-	है	hE	-	10.0	सकता	lwg__vaux_cont
2942	12	,	COMMA	punc	-	-	-	-	-	-	-	8.0	सुना	rsym
2942	13	आतंकवाद	आतंकवाद	n	m	sg	3	d	0	0	-	14.0	आ	k1
2942	14	आ	आ	v	m	sg	3	-	0_रह+या_है	0	active	17.0	और	ccof
2942	15	रहा	रह	v	m	sg	any	-	या	yA	-	14.0	आ	lwg__vaux
2942	16	है	है	v	any	sg	3	-	है	hE	-	15.0	रहा	lwg__vaux_cont
2942	17	और	और	avy	-	-	-	-	-	-	-	8.0	सुना	k2s
2942	18	मैंने	मैं	pn	any	sg	1	o	ने	ne	-	28.0	बता	k1
2942	19	अमेरिकियों	अमेरिकी	n	m	pl	3	o	0_को	0	-	28.0	बता	k4
2942	20	को	को	psp	-	-	-	-	-	-	-	19.0	अमेरिकियों	lwg__psp
2942	21	यह	यह	pn	any	sg	3	d	-	-	-	22.0	बात	nmod__adj
2942	22	बात	बात	n	f	sg	3	d	0	0	-	28.0	बता	k2
2942	23	दो	दो	n	any	sg	3	d	0	0	-	24.0	अगस्त	pof__cn
2942	24	अगस्त	अगस्त	n	m	sg	3	o	0_के_पहले	0	-	28.0	बता	k7t
2942	25	के	के	psp	-	-	-	-	-	-	-	24.0	अगस्त	lwg__psp
2942	26	काफी	काफी	avy	-	-	-	-	-	-	-	27.0	पहले	nmod__adj
2942	27	पहले	पहले	nst	m	sg	3	d	-	-	-	24.0	अगस्त	lwg__psp
2942	28	बता	बता	v	f	sg	3	-	0_दे+या_है	0	active	17.0	और	ccof
2942	29	दी	दे	v	f	sg	any	-	या	yA	-	28.0	बता	lwg__vaux
2942	30	है	है	v	any	sg	3	-	है	hE	-	29.0	दी	lwg__vaux_cont
2942	31	।	।	punc	-	-	-	-	-	-	-	8.0	सुना	rsym
2943	1	यह	यह	pn	any	sg	3	d	-	-	-	2.0	बात	nmod__adj
2943	2	बात	बात	n	f	sg	3	d	0	0	-	7.0	बताई	k2
2943	3	मैंने	मैं	pn	any	sg	1	o	ने	ne	-	7.0	बताई	k1
2943	4	ब्रिटेन	ब्रिटेन	n	m	sg	3	o	0_को	0	-	7.0	बताई	k4
2943	5	को	को	psp	-	-	-	-	-	-	-	4.0	ब्रिटेन	lwg__psp
2943	6	भी	भी	avy	-	-	-	-	-	-	-	4.0	ब्रिटेन	lwg__rp
2943	7	बताई	बता	v	f	sg	3	-	या_है	yA	active	0.0	ROOT	main
2943	8	है	है	v	any	sg	3	-	है	hE	-	7.0	बताई	lwg__vaux
2943	9	।	।	punc	-	-	-	-	-	-	-	7.0	बताई	rsym
2944	1	टेप	टेप	n	m	sg	3	o	0_में	0	-	5.0	कहा	k7
2944	2	में	में	psp	-	-	-	-	-	-	-	1.0	टेप	lwg__psp
2944	3	सद्दाम	सद्दाम	n	m	sg	3	o	0_ने	0	-	5.0	कहा	k1
2944	4	ने	ने	psp	-	-	-	-	-	-	-	3.0	सद्दाम	lwg__psp
2944	5	कहा	कह	v	m	sg	3	-	या_है	yA	active	0.0	ROOT	main
2944	6	है	है	v	any	sg	3	-	है	hE	-	5.0	कहा	lwg__vaux
2944	7	,	COMMA	punc	-	-	-	-	-	-	-	5.0	कहा	rsym
2944	8	आने	आ	v	any	pl	any	o	ना_वाला	nA	-	10.0	दिनों	nmod
2944	9	वाले	वाला	psp	m	pl	-	o	-	-	-	8.0	आने	lwg__psp
2944	10	दिनों	दिन	n	m	pl	3	o	0_में	0	-	17.0	होगा	k7t
2944	11	में	में	psp	-	-	-	-	-	-	-	10.0	दिनों	lwg__psp
2944	12	आतंकवाद	आतंकवाद	n	m	sg	3	d	0	0	-	17.0	होगा	k1
2944	13	जनसंहारक	जनसंहारक	adj	any	any	-	o	-	-	-	14.0	हथियारों	nmod__adj
2944	14	हथियारों	हथियार	n	m	pl	3	o	0_से	0	-	17.0	होगा	k3
2944	15	से	से	psp	-	-	-	-	-	-	-	14.0	हथियारों	lwg__psp
2944	16	लैस	लैस	adj	any	any	-	-	-	-	-	17.0	होगा	pof
2944	17	होगा	हो	v	m	sg	3	-	गा	gA	active	5.0	कहा	k2
2944	18	।	।	punc	-	-	-	-	-	-	-	5.0	कहा	rsym
2945	1	एबीसी	एबीसी	n	m	sg	3	o	0_का	0	-	3.0	कहना	k1
2945	2	का	का	psp	m	sg	-	d	-	-	-	1.0	एबीसी	lwg__psp
2945	3	कहना	कह	v	any	any	any	d	ना	nA	-	4.0	है	k1
2945	4	है	है	v	any	sg	3	-	है	hE	active	0.0	ROOT	main
2945	5	कि	कि	avy	-	-	-	-	-	-	-	3.0	कहना	k2
2945	6	यह	यह	pn	any	sg	3	d	-	-	-	7.0	टेप	nmod__adj
2945	7	टेप	टेप	n	m	sg	3	d	0	0	-	15.0	किया	k2
2945	8	१९९०	१९९०	n	m	sg	3	o	0_का	0	-	10.0	दशक	r6
2945	9	के	का	psp	m	sg	-	o	-	-	-	8.0	१९९०	lwg__psp
2945	10	दशक	दशक	n	m	sg	3	o	0_के_मध्य_में	0	-	15.0	किया	k7
2945	11	के	के	psp	-	-	-	-	-	-	-	10.0	दशक	lwg__psp
2945	12	मध्य	मध्य	nst	m	sg	3	o	-	-	-	10.0	दशक	lwg__psp
2945	13	में	में	psp	-	-	-	-	-	-	-	12.0	मध्य	lwg__psp
2945	14	रिकॉर्ड	रिकॉर्ड	unk	-	-	-	-	-	-	-	15.0	किया	pof
2945	15	किया	कर	v	m	sg	3	-	या_जा+या१_है	yA	passive	5.0	कि	ccof
2945	16	गया	जा	v	m	sg	any	-	या१	yA1	-	15.0	किया	lwg__vaux
2945	17	है	है	v	any	sg	3	-	है	hE	-	16.0	गया	lwg__vaux_cont
2945	18	।	।	punc	-	-	-	-	-	-	-	4.0	है	rsym
2946	1	ऐसा	ऐसा	pn	m	sg	any	d	0	0	-	2.0	लगता	adv
2946	2	लगता	लग	v	m	sg	3	-	ता_है	wA	active	0.0	ROOT	main
2946	3	है	है	v	any	sg	3	-	है	hE	-	2.0	लगता	lwg__vaux
2946	4	कि	कि	avy	-	-	-	-	-	-	-	2.0	लगता	k2
2946	5	'	SINGLE_QUOTE	punc	-	-	-	-	-	-	-	7.0	अगस्त	rsym
2946	6	दो	दो	n	m	sg	3	d	0	0	-	7.0	अगस्त	pof__cn
2946	7	अगस्त	अगस्त	n	m	sg	3	o	0_से	0	-	10.0	आशय	nmod
2946	8	'	SINGLE_QUOTE	punc	-	-	-	-	-	-	-	7.0	अगस्त	rsym
2946	9	से	से	psp	-	-	-	-	-	-	-	7.0	अगस्त	lwg__psp
2946	10	आशय	आशय	n	m	sg	3	d	0	0	-	22.0	है	k1
2946	11	दो	दो	n	f	sg	3	d	0	0	-	13.0	१९९०	pof__cn
2946	12	अगस्त	अगस्त	n	m	sg	3	d	0	0	-	13.0	१९९०	pof__cn
2946	13	१९९०	१९९०	n	m	sg	3	o	0_को	0	-	22.0	है	k7t
2946	14	को	को	psp	-	-	-	-	-	-	-	13.0	१९९०	lwg__psp
2946	15	कुवैत	कुवैत	n	m	sg	3	o	0_पर	0	-	22.0	है	k7p
2946	16	पर	पर	psp	-	-	-	-	-	-	-	15.0	कुवैत	lwg__psp
2946	17	इराकी	इराकी	adj	any	any	-	o	-	-	-	18.0	हमले	nmod__adj
2946	18	हमले	हमला	n	m	sg	3	o	0_का	0	-	20.0	तारीख	r6
2946	19	की	का	psp	f	sg	-	o	-	-	-	18.0	हमले	lwg__psp
2946	20	तारीख	तारीख	n	f	sg	3	o	0_से	0	-	22.0	है	k1s
2946	21	से	से	psp	-	-	-	-	-	-	-	20.0	तारीख	lwg__psp
2946	22	है	है	v	any	sg	3	-	है	hE	active	4.0	कि	ccof
2946	23	।	।	punc	-	-	-	-	-	-	-	2.0	लगता	rsym
2947	1	सद्दाम	सद्दाम	n	m	sg	3	d	0	0	-	13.0	कर	k1
2947	2	अभी	अभी	pn	-	-	-	-	-	-	-	13.0	कर	k7t
2947	3	युद्ध	युद्ध	n	m	sg	3	d	0	0	-	4.0	अपराध	pof__cn
2947	4	अपराध	अपराध	n	m	sg	3	o	0_का	0	-	6.0	आरोप	r6
2947	5	के	का	psp	m	sg	-	o	-	-	-	4.0	अपराध	lwg__psp
2947	6	आरोप	आरोप	n	m	sg	3	o	0_में	0	-	13.0	कर	k7
2947	7	में	में	psp	-	-	-	-	-	-	-	6.0	आरोप	lwg__psp
2947	8	बगदाद	बगदाद	n	m	sg	3	o	0_में	0	-	13.0	कर	k7p
2947	9	में	में	psp	-	-	-	-	-	-	-	8.0	बगदाद	lwg__psp
2947	10	मुकदमे	मुकदमा	n	m	sg	3	o	0_का	0	-	12.0	सामना	r6-k2
2947	11	का	का	psp	m	sg	-	d	-	-	-	10.0	मुकदमे	lwg__psp
2947	12	सामना	सामना	n	m	sg	3	d	0	0	-	13.0	कर	pof
2947	13	कर	कर	v	m	sg	3h	-	0_रह+या_है	0	active	0.0	ROOT	main
2947	14	रहे	रह	v	m	sg	3h	-	या	yA	-	13.0	कर	lwg__vaux
2947	15	हैं	है	v	any	sg	3h	-	है	hE	-	14.0	रहे	lwg__vaux_cont
2947	16	।	।	punc	-	-	-	-	-	-	-	13.0	कर	rsym
2948	1	टेप	टेप	n	m	sg	3	o	0_में	0	-	5.0	लगा	k7
2948	2	में	में	psp	-	-	-	-	-	-	-	1.0	टेप	lwg__psp
2948	3	सद्दाम	सद्दाम	n	m	sg	3	d	0	0	-	5.0	लगा	k1
2948	4	अनुमान	अनुमान	n	m	sg	3	d	0	0	-	5.0	लगा	pof
2948	5	लगा	लगा	v	m	sg	3h	-	0_रह+या_है	0	active	0.0	ROOT	main
2948	6	रहे	रह	v	m	sg	3h	-	या	yA	-	5.0	लगा	lwg__vaux
2948	7	हैं	है	v	any	sg	3h	-	है	hE	-	6.0	रहे	lwg__vaux_cont
2948	8	कि	कि	avy	-	-	-	-	-	-	-	5.0	लगा	k2
2948	9	जनसंहारक	जनसंहारक	adj	any	any	-	o	-	-	-	10.0	हथियार	nmod__adj
2948	10	हथियार	हथियार	n	m	sg	3	o	0_के_साथ	0	-	20.0	होगा	ras-k1
2948	11	के	के	psp	-	-	-	-	-	-	-	10.0	हथियार	lwg__psp
2948	12	साथ	साथ	nst	m	sg	3	d	-	-	-	10.0	हथियार	lwg__psp
2948	13	आतंकवादी	आतंकवादी	adj	any	any	-	o	-	-	-	14.0	हमलों	nmod__adj
2948	14	हमलों	हमला	n	m	pl	3	o	0_को	0	-	16.0	रोक	k2
2948	15	को	को	psp	-	-	-	-	-	-	-	14.0	हमलों	lwg__psp
2948	16	रोक	रोक	v	any	any	any	-	0_पा+ना	0	-	20.0	होगा	k1
2948	17	पाना	पा	v	any	any	any	d	ना	nA	-	16.0	रोक	lwg__vaux
2948	18	बेहद	बेहद	avy	-	-	-	-	-	-	-	19.0	मुश्किल	jjmod__intf
2948	19	मुश्किल	मुश्किल	adj	any	any	-	-	-	-	-	20.0	होगा	k1s
2948	20	होगा	हो	v	m	sg	3	-	गा	gA	active	8.0	कि	ccof
2948	21	।	।	punc	-	-	-	-	-	-	-	5.0	लगा	rsym
2949	1	टेप	टेप	n	m	sg	3	o	0_में	0	-	5.0	कहा	k7
2949	2	में	में	psp	-	-	-	-	-	-	-	1.0	टेप	lwg__psp
2949	3	सद्दाम	सद्दाम	n	m	sg	3	o	0_ने	0	-	5.0	कहा	k1
2949	4	ने	ने	psp	-	-	-	-	-	-	-	3.0	सद्दाम	lwg__psp
2949	5	कहा	कह	v	m	sg	3	-	या_है	yA	active	0.0	ROOT	main
2949	6	है	है	v	any	sg	3	-	है	hE	-	5.0	कहा	lwg__vaux
2949	7	,	COMMA	punc	-	-	-	-	-	-	-	5.0	कहा	rsym
2949	8	आने	आ	v	any	pl	any	o	ना_वाला	nA	-	10.0	दिनों	nmod
2949	9	वाले	वाला	psp	m	pl	-	o	-	-	-	8.0	आने	lwg__psp
2949	10	दिनों	दिन	n	m	pl	3	o	0_में	0	-	28.0	करेंगे	k7t
2949	11	में	में	psp	-	-	-	-	-	-	-	10.0	दिनों	lwg__psp
2949	12	जब	जब	pn	-	-	-	-	-	-	-	28.0	करेंगे	k7t
2949	13	आतंकवादी	आतंकवादी	n	m	pl	3	d	0	0	-	28.0	करेंगे	k1
2949	14	वाशिंगटन	वाशिंगटन	n	m	sg	3	o	0_में	0	-	28.0	करेंगे	k7p
2949	15	में	में	psp	-	-	-	-	-	-	-	14.0	वाशिंगटन	lwg__psp
2949	16	कार	कार	n	f	sg	3	o	0_से	0	-	28.0	करेंगे	k3
2949	17	से	से	psp	-	-	-	-	-	-	-	16.0	कार	lwg__psp
2949	18	परमाणु	परमाणु	n	m	sg	3	d	0	0	-	19.0	विस्फोट	pof__cn
2949	19	,	COMMA	punc	-	-	-	-	-	-	-	19.0	विस्फोट	rsym
2949	20	जैविक	जैविक	adj	any	any	-	o	-	-	-	23.0	या	ccof
2949	21	या	या	avy	-	-	-	-	-	-	-	25.0	हथियारों	nmod
2949	22	रासायनिक	रासायनिक	adj	any	any	-	o	-	-	-	23.0	या	ccof
2949	23	हथियारों	हथियार	n	m	pl	3	o	0_से	0	-	27.0	हमला	nmod
2949	24	से	से	psp	-	-	-	-	-	-	-	25.0	हथियारों	lwg__psp
2949	25	करेंगे	कर	v	m	pl	3	-	गा	gA	active	30.0	तो	nmod__relc
2949	26	,	COMMA	punc	-	-	-	-	-	-	-	28.0	करेंगे	rsym
2949	27	तो	तो	pn	-	-	-	-	-	-	-	33.0	रोका	k7t
2949	28	उन्हें	वह	pn	any	pl	3	o	को	ko	-	33.0	रोका	k2
2949	29	कैसे	कैसे	pn	-	-	-	-	-	-	-	33.0	रोका	adv
2949	30	रोका	रोक	v	any	sg	3	-	या_जा_सक+गा	yA	active	5.0	कहा	k2
2949	31	जा	जा	v	any	any	any	-	0	0	-	33.0	रोका	lwg__vaux
2949	32	सकेगा	सक	v	m	sg	3	-	गा	gA	-	34.0	जा	lwg__vaux_cont
2949	33	।	।	punc	-	-	-	-	-	-	-	5.0	कहा	rsym
2950	1	हालांकि	हालांकि	avy	-	-	-	-	-	-	-	0.0	ROOT	main
2950	2	,	COMMA	punc	-	-	-	-	-	-	-	1.0	हालांकि	rsym
2950	3	टेप	टेप	n	m	sg	3	o	0_में	0	-	8.0	कहा	k7
2950	4	में	में	psp	-	-	-	-	-	-	-	3.0	टेप	lwg__psp
2950	5	उन्होंने	वह	pn	any	sg	3h	o	ने	ne	-	8.0	कहा	k1
2950	6	यह	यह	pn	any	sg	3	d	0	0	-	8.0	कहा	k2
2950	7	भी	भी	avy	-	-	-	-	-	-	-	6.0	यह	lwg__rp
2950	8	कहा	कह	v	m	sg	3	-	या_है	yA	active	1.0	हालांकि	ccof
2950	9	है	है	v	any	sg	3	-	है	hE	-	8.0	कहा	lwg__vaux
2950	10	कि	कि	avy	-	-	-	-	-	-	-	6.0	यह	rs
2950	11	इराक	इराक	n	m	sg	3	d	0	0	-	15.0	करेगा	k1
2950	12	ऐसे	ऐसा	pn	m	pl	any	d	-	-	-	13.0	हमले	nmod__adj
2950	13	हमले	हमला	n	m	pl	3	d	0	0	-	15.0	करेगा	pof
2950	14	नहीं	नहीं	avy	-	-	-	-	-	-	-	15.0	करेगा	lwg__neg
2950	15	करेगा	कर	v	m	sg	3	-	गा	gA	active	10.0	कि	ccof
2950	16	।	।	punc	-	-	-	-	-	-	-	1.0	हालांकि	rsym
2951	1	उन्होंने	वह	pn	any	sg	3h	o	ने	ne	-	2.0	कहा	k1
2951	2	कहा	कह	v	m	sg	any	-	या	yA	active	0.0	ROOT	main
2951	3	,	COMMA	punc	-	-	-	-	-	-	-	2.0	कहा	rsym
2951	4	ऐसा	ऐसा	pn	m	sg	any	d	0	0	-	5.0	होने	adv
2951	5	जा	जा	v	any	any	any	-	0	0	-	5.0	होने	lwg__vaux
2951	6	रहा	रह	v	m	sg	any	-	या	yA	-	6.0	जा	lwg__vaux_cont
2951	7	है	है	v	any	sg	3	-	है	hE	-	7.0	रहा	lwg__vaux_cont
2951	8	,	COMMA	punc	-	-	-	-	-	-	-	5.0	होने	rsym
2951	9	यह	यह	pn	any	sg	3	d	-	-	-	12.0	कहानी	nmod__adj
2951	10	कहानी	कहानी	n	f	sg	3	d	0	0	-	13.0	आएगी	k1
2951	11	आएगी	आ	v	f	sg	3	-	गा	gA	active	15.0	लेकिन	ccof
2951	12	,	COMMA	punc	-	-	-	-	-	-	-	13.0	आएगी	rsym
2951	13	की	का	psp	f	sg	-	o	-	-	-	16.0	इराक	lwg__psp
2951	14	ओर	ओर	nst	m	sg	3	o	-	-	-	16.0	इराक	lwg__psp
2951	15	से	से	psp	-	-	-	-	-	-	-	18.0	ओर	lwg__psp
2951	16	।	।	punc	-	-	-	-	-	-	-	2.0	कहा	rsym
2952	1	एबीसी	एबीसी	n	m	sg	3	o	0_ने	0	-	3.0	कहा	k1
2952	2	ने	ने	psp	-	-	-	-	-	-	-	1.0	एबीसी	lwg__psp
2952	3	कहा	कह	v	m	sg	3	-	या_है	yA	active	0.0	ROOT	main
2952	4	है	है	v	any	sg	3	-	है	hE	-	3.0	कहा	lwg__vaux
2952	5	,	COMMA	punc	-	-	-	-	-	-	-	3.0	कहा	rsym
2952	6	ये	यह	pn	any	pl	3	d	-	-	-	7.0	टेप	nmod__adj
2952	7	टेप	टेप	n	m	pl	3	d	0	0	-	17.0	किए	k2
2952	8	सद्दाम	सद्दाम	n	m	sg	3	d	0	0	-	9.0	हुसैन	pof__cn
2952	9	हुसैन	हुसैन	n	m	sg	3	o	0_द्वारा	0	-	17.0	किए	k1
2952	10	द्वारा	द्वारा	psp	-	-	-	-	-	-	-	9.0	हुसैन	lwg__psp
2952	11	खुद	खुद	pn	any	any	any	-	0	0	-	9.0	हुसैन	nmod__emph
2952	12	उनके	वह	pn	m	sg	3h	o	का	kA	-	14.0	कार्यालय	r6
2952	13	राष्ट्रपति	राष्ट्रपति	n	m	sg	3	d	0	0	-	14.0	कार्यालय	nmod__adj
2952	14	कार्यालय	कार्यालय	n	m	sg	3	o	0_में	0	-	17.0	किए	k7p
2952	15	में	में	psp	-	-	-	-	-	-	-	14.0	कार्यालय	lwg__psp
2952	16	रिकॉर्ड	रिकॉर्ड	unk	-	-	-	-	-	-	-	17.0	किए	pof
2952	17	किए	कर	v	m	pl	any	-	या_जा+या१_था	yA	passive	3.0	कहा	k2
2952	18	गए	जा	v	m	pl	any	-	या१	yA1	-	17.0	किए	lwg__vaux
2952	19	थे	था	v	m	pl	any	-	था	WA	-	18.0	गए	lwg__vaux_cont
2952	20	।	।	punc	-	-	-	-	-	-	-	3.0	कहा	rsym
2953	1	इनका	यह	pn	m	pl	3	o	का	kA	-	2.0	अनुवाद	r6-k2
2953	2	अनुवाद	अनुवाद	n	m	sg	3	d	0	0	-	14.0	कर	pof
2953	3	एफबीआई	एफबीआई	n	m	sg	3	o	0_के_लिए	0	-	14.0	कर	rt
2953	4	के	के	psp	-	-	-	-	-	-	-	3.0	एफबीआई	lwg__psp
2953	5	लिए	लिए	psp	-	-	-	-	-	-	-	3.0	एफबीआई	lwg__psp
2953	6	संयुक्त	संयुक्त	n	m	sg	3	d	0	0	-	7.0	राष्ट्र	pof__cn
2953	7	राष्ट्र	राष्ट्र	n	m	sg	3	d	0	0	-	9.0	टीम	nmod__adj
2953	8	निरीक्षण	निरीक्षण	n	m	sg	3	d	0	0	-	9.0	टीम	pof__cn
2953	9	टीम	टीम	n	f	sg	3	o	0_का	0	-	11.0	सदस्य	r6
2953	10	के	का	psp	m	sg	3h	d	-	-	-	9.0	टीम	lwg__psp
2953	11	सदस्य	सदस्य	n	m	sg	3	d	0	0	-	13.0	टिएर्नी	nmod
2953	12	बिली	बिली	n	m	sg	3	d	0	0	-	13.0	टिएर्नी	pof__cn
2953	13	टिएर्नी	टिएर्नी	n	m	sg	3	d	0	0	-	14.0	कर	k1
2953	14	कर	कर	v	m	sg	3h	-	0_रह+या_है	0	active	0.0	ROOT	main
2953	15	रहे	रह	v	m	sg	3h	-	या	yA	-	14.0	कर	lwg__vaux
2953	16	हैं	है	v	any	sg	3h	-	है	hE	-	15.0	रहे	lwg__vaux_cont
2953	17	।	।	punc	-	-	-	-	-	-	-	14.0	कर	rsym
2954	1	उन्होंने	वह	pn	any	sg	3h	o	ने	ne	-	8.0	कराया	k1
2954	2	ही	ही	avy	-	-	-	-	-	-	-	1.0	उन्होंने	lwg__rp
2954	3	एबीसी	एबीसी	n	m	sg	3	o	0_को	0	-	8.0	कराया	k4
